"flight_line_id","basin_id","channel_id","date","time","utc_time","CoordX","CoordY","longitude","latitude","channel_dist","water_surface_elevation_WGS84","water_surface_elevation_NAVD88","water_surface_elevation_uncertainty","water_area"
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647160,3262890,-91.48203965,29.48688559,-9999,-25.98,0.48,0.07,0.436
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,644645,3262885,-91.5079752,29.48713465,33281.55,-25.93,0.53,0.07,0.261
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645145,3262885,-91.50281912,29.48707672,32863.22,-25.93,0.53,0.07,0.762
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645645,3262885,-91.49766305,29.48701858,32461.81,-25.94,0.51,0.07,0.99
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,646145,3262885,-91.49250701,29.48696025,32098.13,-25.96,0.5,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646650,3262885,-91.48729941,29.48690112,-9999,-25.97,0.48,0.07,0.912
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,647140,3262390,-91.48231305,29.48237819,-9999,-25.98,0.47,0.07,0.246
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,644645,3262385,-91.50804122,29.48262484,33558.4,-25.93,0.52,0.07,0.469
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645145,3262385,-91.50288537,29.48256692,33166.58,-25.94,0.52,0.07,0.928
20210912040445,"ATCHA","WLD_Mallard","2021-09-12","04:07:45",14866,645645,3262385,-91.49772954,29.48250879,32804.31,-25.95,0.5,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646145,3262385,-91.49257371,29.48245047,-9999,-25.96,0.49,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646645,3262385,-91.48741791,29.48239194,-9999,-25.98,0.47,0.07,0.744
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644645,3261885,-91.50810734,29.47811162,-9999,-25.93,0.52,0.07,0.685
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645145,3261885,-91.50295172,29.4780537,-9999,-25.94,0.5,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645645,3261885,-91.49779611,29.47799559,-9999,-25.95,0.49,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646145,3261885,-91.49264052,29.47793727,-9999,-25.97,0.47,0.07,0.967
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646645,3261885,-91.48748494,29.47787876,-9999,-25.98,0.46,0.07,0.535
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644140,3261390,-91.5133798,29.47370447,-9999,-25.92,0.52,0.07,0.381
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644640,3261380,-91.50822563,29.47355459,-9999,-25.93,0.51,0.07,0.872
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645145,3261385,-91.50301796,29.4735439,-9999,-25.94,0.49,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645645,3261385,-91.49786258,29.4734858,-9999,-25.96,0.48,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646145,3261385,-91.49270722,29.47342749,-9999,-25.97,0.46,0.07,0.818
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646645,3261385,-91.48755186,29.47336899,-9999,-25.98,0.46,0.07,0.319
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644150,3260880,-91.5133438,29.46910132,-9999,-25.92,0.51,0.07,0.546
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644660,3260880,-91.50808551,29.46904247,-9999,-25.93,0.49,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645150,3260890,-91.50303212,29.4690779,-9999,-25.95,0.48,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645650,3260890,-91.49787696,29.46901981,-9999,-25.96,0.46,0.07,0.99
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,646145,3260885,-91.492774,29.46891772,-9999,-25.97,0.45,0.07,0.617
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,644530,3260370,-91.50949313,29.46445891,-9999,-25.93,0.49,0.07,0.569
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,643970,3260350,-91.51526932,29.46434252,-9999,-25.92,0.5,0.07,0.292
20210912040445,"ATCHA","N/A","2021-09-12","04:07:45",14866,645080,3260380,-91.50382137,29.46448404,-9999,-25.95,0.47,0.07,0.803
